# {"t_start": 1572638132.380868, "env_id": "AntBulletEnv-v0"} 
r,l,t
526.774535,1000,141443.081536
514.178351,1000,141446.407228
201.642579,394,141447.769516
544.861019,1000,141451.028576
101.421221,134,141451.4665
502.870842,1000,141454.936103
439.290196,1000,141458.172808
427.753295,1000,141461.512686
592.585778,1000,141464.764188
104.416205,160,141465.274628
469.204276,1000,141468.592822
449.826017,1000,141471.798261
506.008601,1000,141474.940875
525.086197,1000,141478.346571
465.999657,1000,141481.749792
482.314689,1000,141485.141523
485.663588,1000,141488.507734
536.358606,1000,141491.755581
566.476411,1000,141495.193315
535.39166,1000,141498.499468
446.290522,1000,141501.91159
453.160657,1000,141505.258726
441.017982,1000,141508.645126
546.479434,1000,141512.136495
509.408372,1000,141515.585338
510.278553,1000,141518.879831
520.910093,1000,141522.190258
441.959562,1000,141525.604355
605.640498,1000,141528.912858
446.982533,1000,141532.34175
469.965852,1000,141535.689743
448.32503,1000,141539.074262
496.855408,1000,141542.177499
493.301926,1000,141545.651523
494.952501,1000,141548.849493
488.244317,1000,141552.273317
515.180928,1000,141555.389029
470.005394,1000,141558.892989
419.645523,1000,141562.204136
450.253766,1000,141565.619787
594.858291,1000,141568.923792
456.589962,1000,141572.248352
529.996417,1000,141575.516271
427.45254,1000,141579.011533
434.943915,1000,141582.133346
509.379298,1000,141585.637842
434.234552,1000,141588.92846
507.716021,1000,141592.328074
532.891489,1000,141595.692579
152.040424,203,141596.342998
621.577014,1000,141599.725356
565.572645,1000,141602.886741
458.710521,1000,141606.248822
507.657361,1000,141609.561416
464.275286,1000,141612.956411
551.687494,1000,141616.219638
409.313687,1000,141619.60677
465.051191,1000,141622.909304
604.992093,1000,141626.317714
476.772637,1000,141629.579257
494.136822,1000,141632.942641
500.50165,1000,141636.336231
546.569356,1000,141639.831471
495.952745,1000,141642.895639
498.86301,1000,141646.303602
478.832572,1000,141649.563808
504.262121,1000,141653.01032
529.956006,1000,141656.313569
429.551368,724,141658.646612
279.099101,395,141660.020042
481.327786,1000,141663.341202
532.729754,1000,141666.763691
422.943994,1000,141669.948855
460.082306,1000,141673.296614
530.106122,1000,141676.612468
388.176464,1000,141680.022423
449.207894,1000,141683.301086
440.40811,1000,141686.686662
646.745106,1000,141689.949146
457.913024,1000,141693.387462
553.378856,1000,141696.728671
416.807213,1000,141699.83335
511.585351,1000,141703.123556
555.976692,1000,141706.373847
114.303159,216,141707.195
530.334193,1000,141710.460253
533.257754,1000,141713.779421
70.788425,112,141714.16344
129.075161,234,141714.925488
398.18147,1000,141718.259052
501.958553,1000,141721.552993
412.138524,1000,141724.917894
499.155992,826,141727.710028
436.387568,1000,141730.947932
448.420081,1000,141734.494224
495.025972,1000,141737.794875
469.771632,1000,141741.149616
480.813036,1000,141744.427137
481.161188,1000,141747.856897
496.579894,1000,141750.968545
445.906745,1000,141754.197067
457.313859,1000,141757.560494
459.833668,1000,141760.815634
420.246372,1000,141763.968734
545.621468,1000,141767.235595
485.706428,1000,141770.654701
416.894163,1000,141774.032509
498.672183,1000,141777.451325
457.393155,1000,141780.705038
449.119425,1000,141784.125219
476.956938,1000,141787.33322
562.169817,1000,141790.79744
476.122847,1000,141794.108444
452.530317,1000,141797.528111
493.924565,1000,141800.273074
316.013472,478,141801.942142
460.885774,1000,141805.188755
