eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,1511.1812016700005,221,0.04096076,0.41687012,20.650236,0.015792664,120.322296,0.5051634311676025,22360,45793280,207019.21318609902,45793280
1000.0,1341.3146933100004,220,0.019596258,0.24169922,20.695692,0.004915352,99.93204,0.5657449960708618,22380,45834240,207204.54464620101,45834240
1000.0,1285.79078748,221,0.017670436,0.2475586,20.697058,0.0068769865,114.513596,0.6044137477874756,22400,45875200,207389.74267746793,45875200
1000.0,1304.20461277,221,0.02076097,0.27001953,20.666502,0.007367646,81.808464,0.6539083421230316,22420,45916160,207574.743587012,45916160
986.55,1267.1325538600001,221,0.013709212,0.20251465,20.694414,0.0030441754,75.99623,0.5916943252086639,22440,45957120,207759.98184064595,45957120
986.55,1199.7659377599998,221,0.04442345,0.42285156,20.686863,0.02405623,143.71062,0.5016122460365295,22460,45998080,207945.15492545598,45998080
990.88,1056.8727295899998,221,0.032003548,0.3590088,20.723469,0.01556797,119.823425,0.6089648008346558,22480,46039040,208130.457834345,46039040
972.64,933.60202035,220,0.031946283,0.34509277,20.735455,0.012137504,120.726654,0.7031907439231873,22500,46080000,208315.94982760196,46080000
972.64,1010.8782317200001,221,0.037250828,0.37670898,20.758442,0.016373811,82.185425,0.6400797367095947,22520,46120960,208501.404824175,46120960
987.47,1145.86398289,219,0.038041674,0.3701172,20.78297,0.016187796,93.16319,0.6985770761966705,22540,46161920,208686.69113772904,46161920
996.58,1198.8773230099998,220,0.0527362,0.44348145,20.798695,0.021399887,104.82676,0.5843594968318939,22560,46202880,208872.029350285,46202880
990.01,1183.43111457,220,0.047911406,0.4555664,20.81675,0.02004166,82.99083,0.775513231754303,22580,46243840,209057.41555340303,46243840
992.3,1289.93436376,220,0.09061804,0.5678711,20.877766,0.024756981,91.752106,0.6097384989261627,22600,46284800,209242.58314207598,46284800
991.67,1352.13382229,222,0.017131431,0.2475586,20.893642,0.003760463,144.77444,0.6436274647712708,22620,46325760,209427.38701905397,46325760
991.67,1345.7377569999999,220,0.0276456,0.3421631,20.918758,0.010451168,78.26038,0.810310497879982,22640,46366720,209612.44709023397,46366720
1000.0,1347.1709589500003,222,0.04814697,0.42053223,20.892296,0.018397998,88.58861,0.5967833995819092,22660,46407680,209797.42509005702,46407680
1000.0,1374.27408383,221,0.04957112,0.44909668,20.914341,0.022350974,110.57108,0.4504159092903137,22680,46448640,209982.635675315,46448640
1000.0,1442.11718663,220,0.10101186,0.5083008,20.921432,0.037444502,64.11112,0.7998032867908478,22700,46489600,210168.136013254,46489600
1000.0,1346.0818974399997,220,0.022536868,0.27124023,20.962435,0.00961789,34.956173,0.9510011561214924,22720,46530560,210353.72735563602,46530560
1000.0,1279.54071423,221,0.031656567,0.36218262,20.952665,0.012561694,79.78826,0.6678913831710815,22740,46571520,210539.16973176197,46571520
1000.0,1224.4425552799999,221,0.012831252,0.1821289,20.973265,0.007004251,56.300068,0.8272149562835693,22760,46612480,210724.27963774296,46612480
1000.0,1167.18789525,220,0.026986841,0.33666992,20.956654,0.012800298,94.3297,0.7799127399921417,22780,46653440,210909.863837394,46653440
1000.0,1168.07390707,219,0.07327804,0.52770996,20.98021,0.026700689,89.87295,0.436504602432251,22800,46694400,211095.13254228194,46694400
1000.0,1314.4494347,220,0.031140259,0.35229492,20.937952,0.006835511,92.453125,0.661609411239624,22820,46735360,211279.99187553703,46735360
1000.0,1453.1732740699997,221,0.053234708,0.4765625,20.92324,0.029786238,121.54219,0.6591001152992249,22840,46776320,211465.25870152895,46776320
1000.0,1540.7160311300004,220,0.047438383,0.4321289,20.949959,0.031270184,141.5329,0.6262871325016022,22860,46817280,211650.42102180893,46817280
993.87,1571.30808772,220,0.037010133,0.35327148,20.976673,0.016215933,96.07498,0.6591576635837555,22880,46858240,211835.30577014497,46858240
993.87,1570.5178791100002,221,0.06913248,0.40795898,21.012726,0.025825214,120.123695,0.4009224772453308,22900,46899200,212020.09150214802,46899200
1000.0,1553.13285798,220,0.014017645,0.20214844,21.04566,0.0019022328,199.01337,0.5730882585048676,22920,46940160,212205.04774942197,46940160
1000.0,1542.01242943,221,0.080583826,0.55078125,21.081469,0.027264373,129.63454,0.41195154190063477,22940,46981120,212389.69071899803,46981120
996.4,1592.4919550299999,221,0.041480854,0.41845703,21.074373,0.016517583,150.39978,0.7465047538280487,22960,47022080,212574.29532559,47022080
996.4,1605.6998088799999,220,0.06986438,0.5019531,21.061674,0.029252473,139.36957,0.5527066886425018,22980,47063040,212759.16665034002,47063040
988.88,1543.3498051000001,221,0.05772488,0.4432373,21.095755,0.023546113,139.79378,0.6157294809818268,23000,47104000,212943.84094982495,47104000
992.07,1602.0557955999998,221,0.027163718,0.3178711,21.115929,0.0061965417,133.93994,0.4350758194923401,23020,47144960,213128.614622169,47144960
987.94,1624.82180784,221,0.018288516,0.26306152,21.111975,0.0044130743,147.73358,0.42642706632614136,23040,47185920,213313.48995291704,47185920
992.6,1625.02865,220,0.02785309,0.3494873,21.139555,0.0069146063,137.00496,0.25413477420806885,23060,47226880,213498.361338059,47226880
990.42,1559.9111452900001,220,0.02141289,0.288208,21.159138,0.005048404,122.61473,0.4389187693595886,23080,47267840,213683.24181328603,47267840
973.07,1510.58608786,221,0.026649768,0.3297119,21.179733,0.011267908,132.36002,0.5003304183483124,23100,47308800,213868.01042428898,47308800
955.16,1437.6785841500002,219,0.030053802,0.34838867,21.194014,0.015951607,112.11869,0.7937833219766617,23120,47349760,214052.99747277802,47349760
961.88,1316.5722409,220,0.05218279,0.44226074,21.212679,0.015429461,100.74421,0.9263598993420601,23140,47390720,214238.25310298597,47390720
1000.0,1337.98079679,219,0.019139526,0.22729492,21.235336,0.009968905,32.787476,0.9775451701134443,23160,47431680,214423.35296618304,47431680
