# {"t_start": 1572909415.596498, "env_id": "AntBulletEnv-v0"} 
r,l,t
463.720932,1000,376.815837
503.058902,1000,379.137004
483.450159,1000,381.988399
521.448007,1000,384.97811
440.833278,1000,388.037209
497.758899,1000,390.943306
477.102838,1000,393.937825
494.244432,1000,397.088714
475.69921,1000,400.357755
481.512686,1000,403.452524
391.306241,1000,406.506939
445.429194,1000,409.270317
483.561946,1000,412.509356
544.725384,1000,415.584096
519.647545,1000,418.694626
327.14342,1000,421.857795
474.318408,1000,425.044459
459.888469,1000,428.127756
519.228264,1000,431.454082
442.836609,1000,434.637853
499.523449,1000,437.677899
512.542712,1000,440.843562
476.39415,1000,444.185396
531.500882,1000,447.31654
504.967421,1000,450.489208
488.453663,1000,453.444112
510.210684,1000,456.760389
494.755822,1000,459.81069
516.145572,1000,463.051749
570.125098,1000,466.04394
489.892973,1000,469.144131
465.130331,1000,472.162143
466.112447,1000,475.203487
464.830087,1000,478.281607
435.211842,1000,481.321015
462.707066,1000,484.427243
513.909767,1000,487.59424
434.904594,1000,490.750829
459.959724,1000,493.921466
476.300032,1000,497.207782
477.079646,1000,500.389172
465.370604,1000,503.614303
523.33957,1000,506.73752
469.515417,1000,509.851977
464.399436,1000,512.969743
533.510493,1000,516.103073
476.543801,1000,519.194099
449.275853,1000,522.355793
441.530748,1000,525.45586
437.777903,1000,528.613226
413.573956,1000,531.762624
476.727122,1000,534.957483
467.455846,1000,538.099736
504.256069,1000,541.267171
416.83625,1000,544.120452
482.698224,1000,547.381022
459.557425,1000,550.514524
525.836786,1000,553.63321
484.300085,1000,556.850346
563.286378,1000,560.069665
471.483039,1000,563.170043
517.752522,1000,566.358458
476.108826,1000,569.397957
495.619197,1000,572.558587
413.589114,1000,575.167124
472.114716,1000,578.431269
490.923148,1000,581.487884
494.114264,1000,584.658319
549.576972,1000,587.809002
538.847819,1000,591.014589
510.508503,1000,594.147974
308.475913,1000,597.286253
450.748162,1000,600.441046
475.003052,1000,603.605917
486.884904,1000,606.825523
429.968522,1000,609.946033
476.937944,1000,613.026859
463.056508,1000,616.078987
430.405382,1000,618.903526
443.008894,1000,622.077891
483.836239,1000,625.316375
521.528008,1000,628.48401
484.978638,1000,631.696993
515.353419,1000,634.691061
475.889503,1000,637.773912
461.272784,1000,640.717928
496.166516,1000,643.883514
577.291976,1000,646.936175
473.73126,1000,650.06438
470.169584,1000,653.16005
467.559754,1000,656.386484
466.250312,1000,659.502606
450.65037,1000,662.799891
442.092862,1000,665.937257
501.1822,1000,669.050268
360.223939,736,671.297065
487.973154,1000,674.497588
478.424406,1000,677.564569
417.296311,882,680.520781
475.717578,1000,683.602203
474.941167,1000,686.916763
485.049136,1000,690.00968
399.953478,844,692.623778
380.939876,1000,695.751948
477.563498,1000,698.454654
468.189315,1000,701.670825
492.37302,1000,704.769453
297.109686,1000,707.865694
451.890369,1000,710.971984
425.456671,1000,714.262314
458.779046,1000,717.449117
477.609807,1000,720.597882
549.112452,1000,723.610773
542.487874,1000,726.703689
484.782834,1000,729.684616
565.268368,1000,732.820898
557.323257,1000,735.84201
505.722864,1000,739.020033
537.405442,1000,742.05456
501.371077,1000,745.253632
517.856706,1000,748.266435
490.11261,1000,751.434401
528.605204,1000,754.512147
552.416665,1000,757.719707
512.090877,1000,760.729568
531.396784,1000,763.88879
471.677932,1000,766.907953
506.639796,1000,770.050344
472.793137,1000,773.109744
450.080666,1000,776.338967
551.233643,1000,779.081924
470.791437,1000,782.105196
446.072199,1000,785.034138
551.246811,1000,788.309887
505.245054,1000,791.492608
506.279093,1000,794.642583
407.358815,1000,797.823702
581.445513,1000,800.899623
529.381402,1000,804.201993
489.893227,1000,807.285603
504.232192,1000,810.436054
486.593522,1000,813.49492
516.247132,1000,816.658433
557.513293,1000,819.651712
515.245054,1000,822.778321
576.099388,1000,825.951791
563.2344,1000,829.021565
473.838839,1000,832.225457
545.673477,1000,835.344738
503.01339,1000,838.488639
572.859942,1000,841.622028
482.736976,1000,844.738111
496.206974,1000,847.162337
486.211255,1000,849.661125
479.390008,1000,852.832223
462.099155,1000,855.830339
515.092992,1000,859.036795
528.107498,1000,861.543036
470.634609,1000,864.349013
529.227734,1000,867.474499
450.978468,1000,870.721094
492.779283,1000,873.733128
528.356489,1000,876.813472
524.868147,1000,879.914959
508.600066,1000,883.120243
534.164149,1000,886.200299
523.768491,1000,889.309066
508.129365,1000,892.428831
539.139705,1000,895.576273
461.884564,1000,898.634157
589.974592,1000,901.817204
528.769303,1000,904.735773
483.931916,1000,907.972321
557.763577,1000,910.964987
513.75265,1000,914.130781
542.828574,1000,917.300482
480.226035,1000,920.381365
547.182229,1000,923.376879
505.583781,1000,926.541401
441.709983,1000,929.432696
560.991821,1000,932.335612
541.496572,1000,935.505165
497.446117,1000,937.924376
441.640914,1000,940.879804
462.712556,1000,943.721173
339.237555,1000,946.959582
468.456631,1000,950.031696
466.142073,1000,953.236487
389.862888,1000,956.320299
587.44262,1000,959.470797
578.649403,1000,962.616198
296.262936,595,964.120275
436.889426,1000,966.864715
509.34715,1000,970.040133
496.578781,1000,973.110262
502.887006,1000,976.192177
560.973525,1000,979.281267
500.690587,1000,982.392322
499.056107,1000,985.450317
542.540739,1000,988.524099
462.77362,1000,991.668102
447.568593,1000,995.005435
444.305482,1000,998.072569
492.236987,1000,1001.25032
571.842534,1000,1004.299978
478.22545,1000,1007.283483
466.487874,1000,1010.354334
477.065562,1000,1012.937889
468.548627,1000,1015.965084
468.90027,1000,1019.066257
514.43569,1000,1022.213269
549.26252,1000,1025.255269
467.042148,1000,1028.333575
590.968174,1000,1031.205165
580.235257,1000,1034.306692
463.331751,1000,1037.427726
493.215632,1000,1040.338477
503.543412,1000,1043.022141
492.695341,1000,1046.195488
524.659329,1000,1049.232664
450.989947,1000,1052.514096
470.097471,1000,1055.553162
478.65986,1000,1058.878349
458.872228,1000,1061.937685
432.916776,1000,1065.145868
475.00043,1000,1068.333436
401.470632,1000,1071.555822
423.22391,1000,1074.75791
535.169647,1000,1078.004792
546.369552,1000,1081.089855
454.486631,1000,1084.230062
551.075915,1000,1087.352963
544.027282,1000,1090.478348
433.480333,1000,1093.546524
438.17981,1000,1096.735654
460.688273,1000,1099.502746
476.696889,1000,1102.671329
539.672965,1000,1105.769661
497.412948,1000,1108.975363
541.209017,1000,1111.985886
548.483229,1000,1114.881864
461.240549,1000,1117.863696
484.704592,1000,1121.062699
450.667898,1000,1124.233029
440.460977,1000,1127.446893
447.836978,1000,1130.497633
460.879765,1000,1133.730072
462.499894,1000,1136.835669
486.365034,1000,1139.906222
534.291118,1000,1142.898467
487.037789,1000,1146.034129
515.919367,1000,1149.18163
504.271734,1000,1152.27846
490.625986,1000,1155.443055
452.160821,1000,1158.534483
515.514645,1000,1161.776031
475.32993,1000,1164.782762
527.708709,1000,1167.894153
501.831579,1000,1170.952954
541.094367,1000,1174.118502
466.011593,1000,1177.086125
540.32862,1000,1180.147166
516.255074,1000,1183.038537
532.339813,1000,1186.155343
412.757102,1000,1189.294826
510.501931,1000,1192.404775
561.192771,1000,1195.15544
468.477769,1000,1198.239694
468.201401,1000,1201.26779
480.580795,1000,1204.51129
547.946603,1000,1207.677591
541.985777,1000,1210.851167
499.63203,1000,1213.815675
530.298754,1000,1217.080456
428.209779,1000,1220.177164
426.34425,1000,1223.388209
482.922166,1000,1226.489512
475.012842,1000,1229.711728
530.91383,1000,1232.726285
502.785672,1000,1235.945282
520.490607,1000,1238.998797
476.52938,1000,1242.18851
518.807013,1000,1245.210548
487.94633,1000,1248.315427
518.706928,1000,1251.357563
426.00706,1000,1254.637968
498.941158,1000,1257.642319
452.023046,1000,1260.737833
538.292915,1000,1263.905758
457.941046,1000,1267.164303
529.745209,1000,1270.191936
534.089878,1000,1273.220517
494.218735,1000,1276.289844
536.815884,1000,1279.428731
510.434305,1000,1282.54808
481.707072,1000,1285.559728
523.687428,1000,1288.532043
488.673352,1000,1291.631968
525.73771,1000,1294.771823
497.822511,1000,1297.904323
457.734247,1000,1301.081227
484.496697,1000,1304.208248
412.934175,1000,1307.519286
501.803077,1000,1310.491684
507.849347,1000,1313.68164
514.964556,1000,1316.793838
528.438689,1000,1319.860735
480.615713,1000,1322.844109
522.77331,1000,1325.942161
464.388228,1000,1329.16408
527.905945,1000,1332.406159
553.220141,1000,1335.353395
513.131991,1000,1338.258999
460.507921,1000,1341.365355
515.828066,1000,1344.628418
393.838652,1000,1347.671762
558.852532,1000,1350.721589
530.193654,1000,1353.704114
512.871141,1000,1356.891989
461.383275,1000,1359.886006
528.208955,1000,1363.10025
517.099415,1000,1366.125314
524.731471,1000,1369.204593
527.7228,1000,1372.267263
502.383134,1000,1375.45727
475.442553,1000,1378.665412
514.71241,1000,1381.833134
469.762171,1000,1385.027123
458.403599,1000,1388.174407
342.857931,1000,1391.205787
287.326362,1000,1394.401035
378.600596,1000,1397.596534
477.39736,1000,1400.78344
516.895914,1000,1403.214013
324.341301,1000,1406.103491
536.990611,1000,1409.260639
608.554229,1000,1412.249268
433.187411,1000,1415.44662
283.754211,1000,1418.48179
504.644656,1000,1421.679357
536.430159,1000,1424.529473
522.198091,1000,1427.775436
502.395132,1000,1430.809383
509.990553,1000,1433.920292
465.727758,1000,1437.047761
530.626044,1000,1440.280254
447.093999,1000,1443.447037
501.3257,1000,1446.655202
512.940207,1000,1449.738177
451.04217,1000,1452.86705
479.808791,1000,1455.652331
251.572723,454,1457.00403
379.439209,1000,1460.09431
458.615032,1000,1463.284255
148.532724,292,1464.159057
301.567643,571,1465.932971
403.74113,1000,1469.064299
373.356892,1000,1472.236843
437.161208,1000,1475.273255
423.343705,1000,1478.533332
448.367718,1000,1481.62189
525.230923,1000,1484.646147
333.339927,653,1486.660022
400.671814,1000,1489.805239
166.401722,357,1490.889037
396.481056,796,1493.322808
214.538287,444,1494.612811
102.854185,238,1495.434253
420.142794,1000,1498.592687
274.614174,530,1500.227652
157.028301,336,1501.335521
375.074427,676,1503.146692
162.68357,366,1504.2745
436.697196,1000,1507.405872
374.243122,1000,1510.660372
192.14223,399,1511.945271
464.005393,1000,1515.197187
433.205564,1000,1517.78525
458.906534,1000,1520.16625
404.587387,835,1522.17726
163.615859,328,1522.919524
467.842755,1000,1525.949297
468.492804,1000,1528.993783
421.719176,763,1531.46613
265.099185,549,1533.27444
70.635882,177,1533.813527
136.36329,266,1534.618438
524.690067,1000,1537.96359
438.735475,1000,1541.139084
561.311881,1000,1544.259751
475.112078,1000,1547.104465
460.369346,1000,1550.143646
479.215641,1000,1553.300244
460.645898,1000,1556.490382
498.380613,1000,1559.393048
409.041882,849,1562.009195
247.474431,534,1563.819554
463.13529,1000,1566.767336
434.259442,1000,1569.826222
441.19659,1000,1573.033216
453.295993,1000,1576.172798
471.494462,1000,1579.234662
429.970753,1000,1582.332826
501.997712,1000,1585.413914
465.137252,1000,1588.612724
549.912839,1000,1591.646969
498.45128,1000,1594.751262
116.859692,235,1595.561214
224.947109,443,1596.932973
384.844041,712,1599.177907
487.846954,1000,1602.225643
523.705946,1000,1605.359544
486.981032,1000,1608.509402
422.398336,1000,1611.491957
471.679427,1000,1614.702762
456.402093,1000,1617.708474
472.968789,1000,1620.869811
467.912575,1000,1623.973436
436.561033,1000,1627.183411
218.876993,445,1628.577955
529.948816,1000,1631.743287
427.773672,1000,1634.965387
543.863844,1000,1638.017594
438.37601,1000,1641.323752
523.584303,1000,1644.333047
467.303309,1000,1647.227856
541.55263,1000,1650.407899
557.783949,1000,1653.47025
549.887192,1000,1656.528472
577.883964,1000,1659.58639
515.295176,1000,1662.689603
507.808737,1000,1665.809199
483.498873,1000,1668.137831
512.532314,1000,1671.172103
541.917409,1000,1674.083054
544.680726,1000,1676.857952
500.370236,1000,1679.719543
545.839905,1000,1682.784343
439.121769,1000,1685.92411
502.349502,1000,1689.088105
502.819426,1000,1692.135298
434.6703,1000,1695.396234
439.062336,1000,1698.535964
512.30954,1000,1701.550585
453.341493,1000,1704.788357
578.194115,1000,1707.715823
575.663216,1000,1710.623589
470.376315,1000,1713.585264
549.543881,1000,1716.377751
512.6376,1000,1718.665776
510.46994,1000,1721.683038
488.457619,1000,1724.1969
467.838946,1000,1727.254537
505.128481,1000,1729.756778
435.679123,1000,1732.851
481.961947,1000,1735.982525
468.25073,1000,1739.264677
532.995326,1000,1742.352501
488.584372,1000,1745.450623
519.895044,1000,1748.540842
531.571686,1000,1751.772935
293.452717,510,1753.309005
514.405124,1000,1756.586694
518.616056,1000,1759.626545
525.195131,1000,1762.642914
454.080409,1000,1765.84424
508.38042,1000,1768.99017
504.897691,1000,1772.10605
461.375377,1000,1775.175435
453.258182,1000,1778.293288
517.646834,1000,1781.343858
480.821775,1000,1784.479496
519.785245,1000,1787.638994
514.268443,1000,1790.764793
489.161372,1000,1793.87677
483.567312,1000,1797.039198
455.762115,1000,1800.164685
498.348674,1000,1803.365245
565.687967,1000,1806.398586
413.087716,1000,1809.566519
470.422021,1000,1812.552997
493.107269,1000,1815.627404
469.638983,1000,1818.461427
472.978482,1000,1821.626617
490.435345,1000,1824.720026
552.534617,1000,1827.790958
469.088606,1000,1830.897166
468.113656,1000,1834.144955
489.692468,1000,1837.150172
477.404775,1000,1840.293572
502.136665,1000,1843.373055
477.910036,1000,1846.559068
472.573008,1000,1849.420772
507.141959,1000,1852.654116
454.618543,1000,1855.776655
468.441042,1000,1858.967198
446.151158,1000,1862.066629
464.562004,1000,1865.182383
481.821681,1000,1868.377791
539.946439,1000,1871.483391
469.880919,1000,1874.668446
445.202256,1000,1877.805871
477.865622,1000,1880.949374
527.006958,1000,1884.186216
505.457389,1000,1887.384599
424.404251,1000,1890.642114
516.134143,1000,1893.720684
515.772424,1000,1896.835833
513.727921,1000,1899.863504
524.904444,1000,1903.006471
486.746673,1000,1906.130036
435.873775,1000,1908.996885
483.569107,1000,1912.275151
589.921772,1000,1915.204595
459.04531,1000,1917.782329
474.388599,1000,1920.838118
522.682287,1000,1924.032417
510.551591,1000,1927.165335
447.002155,1000,1930.41032
461.222359,1000,1933.602418
459.76274,1000,1936.776845
490.501735,1000,1939.92364
502.288422,1000,1943.014582
475.735873,1000,1946.230456
467.081852,1000,1949.427157
462.187415,1000,1952.636613
49.59786,107,1952.995769
472.729566,1000,1956.281635
446.075759,1000,1959.381112
488.371709,1000,1962.593095
440.818065,1000,1965.546309
487.350643,1000,1968.702735
441.439386,1000,1971.889048
500.849254,1000,1975.068825
374.528734,1000,1977.951138
431.514793,1000,1981.123216
408.351373,1000,1983.531618
417.074763,1000,1986.685002
258.265464,482,1988.217284
492.097811,1000,1991.298863
491.938953,1000,1994.558409
460.656761,1000,1997.621735
483.14101,1000,2000.930634
456.069405,1000,2003.989004
509.408299,1000,2007.150521
461.239904,1000,2010.238559
515.125991,1000,2012.559048
493.890319,1000,2015.076766
499.138347,1000,2018.060734
495.279038,1000,2021.2148
493.714742,1000,2024.436241
441.365178,1000,2027.585878
498.727283,1000,2030.753694
485.949681,1000,2033.875189
376.555109,1000,2037.033834
409.359161,1000,2040.220151
454.185098,1000,2043.308081
337.179846,1000,2046.473466
296.959488,541,2048.094481
419.519602,1000,2050.822872
426.055753,1000,2053.674716
395.611448,1000,2056.872954
409.29363,1000,2059.982364
386.502738,1000,2062.80828
425.530913,1000,2065.544971
507.100184,1000,2068.771855
502.451551,1000,2071.883678
445.113918,1000,2075.19505
428.13088,1000,2078.272172
482.0192,1000,2081.436584
389.431367,1000,2084.586914
519.998401,1000,2087.488511
512.440498,1000,2090.571856
502.936989,1000,2093.809171
464.396498,1000,2096.825346
520.371502,1000,2099.996133
489.723101,1000,2102.995922
506.925285,1000,2106.231139
458.630845,1000,2109.268505
500.737093,1000,2112.472898
525.953786,1000,2115.621266
493.249581,1000,2118.848963
513.589641,1000,2121.926881
529.200302,1000,2125.006171
481.354774,1000,2128.155316
517.989986,1000,2131.392043
522.905187,1000,2134.432508
511.982312,1000,2137.577758
487.087264,1000,2140.506774
482.825899,1000,2143.591926
516.648306,1000,2146.676764
464.667433,1000,2149.878774
383.239917,1000,2152.957021
494.164366,1000,2156.046704
547.471279,1000,2158.752917
472.156789,1000,2161.879462
510.980991,1000,2165.009143
502.396623,1000,2168.210463
414.112375,746,2170.642999
466.617928,1000,2173.689374
427.309833,1000,2176.957229
445.858814,1000,2180.050409
509.701512,1000,2183.262249
480.765873,1000,2186.476542
457.846562,1000,2189.634121
463.885847,1000,2192.801766
475.14416,1000,2196.198382
531.101058,1000,2199.219463
347.536466,688,2201.483155
438.230032,1000,2204.612086
453.157658,1000,2207.740165
531.47696,1000,2210.067608
475.107233,1000,2212.945966
481.897528,1000,2216.004414
467.914395,1000,2218.881054
508.66526,1000,2221.758359
423.417747,1000,2225.033265
478.023846,1000,2228.129572
471.188825,1000,2231.354837
144.121775,310,2232.342925
423.340176,1000,2235.361126
321.265643,1000,2238.523308
452.551897,1000,2241.66415
547.730653,1000,2244.923622
498.858421,1000,2248.01343
490.635609,1000,2251.268427
543.456136,1000,2254.353205
447.267168,1000,2257.465581
486.798079,1000,2260.501509
512.363175,1000,2263.794264
470.719605,1000,2266.775937
534.106522,1000,2269.870903
450.155509,1000,2272.968544
506.777127,1000,2275.462136
509.24995,1000,2278.671107
407.905433,1000,2281.805605
493.117968,1000,2284.841842
521.6345,1000,2287.90933
500.065162,1000,2291.12335
510.52733,1000,2294.35867
509.826016,1000,2297.338545
525.710277,1000,2300.459999
466.061168,1000,2303.630739
426.4026,1000,2306.728216
445.121347,1000,2309.979131
533.586029,1000,2312.86254
445.563481,1000,2315.25901
518.220485,1000,2318.113308
503.400389,1000,2321.33376
479.681833,1000,2324.076946
473.879155,1000,2326.499217
348.420522,1000,2329.590447
460.507158,1000,2332.807188
467.699476,1000,2335.921173
455.085012,1000,2338.984837
498.367896,1000,2342.289612
555.95979,1000,2345.530325
489.434786,1000,2348.684708
490.300984,1000,2351.854781
524.086783,1000,2355.035111
516.24502,1000,2358.212738
561.032856,1000,2361.313338
550.70678,1000,2363.898669
439.029597,1000,2366.520187
536.674503,1000,2369.719093
552.851091,1000,2372.739337
568.315535,1000,2375.839553
395.702689,1000,2379.005754
464.773057,1000,2382.045751
544.265889,1000,2385.09674
403.360004,1000,2388.340121
508.151007,1000,2391.400678
418.103322,1000,2394.673338
342.124274,1000,2397.824578
333.590223,1000,2401.026139
443.833286,1000,2404.20951
461.417451,1000,2407.233878
436.402141,1000,2410.498109
498.968619,1000,2413.559214
459.722716,1000,2416.606717
454.506779,1000,2419.6174
353.600569,1000,2422.600555
304.531406,1000,2425.750692
457.157697,1000,2428.48476
392.094153,1000,2431.422938
292.829608,1000,2434.587363
411.316785,1000,2437.550844
264.433845,1000,2440.657495
256.450906,1000,2443.955688
435.724921,1000,2447.041955
447.867183,1000,2450.106021
443.150593,1000,2453.213343
494.709618,1000,2456.220056
476.151363,1000,2459.378949
467.992838,1000,2462.44457
536.825697,1000,2465.572517
529.368224,1000,2468.555601
430.435388,1000,2471.76138
477.717255,1000,2474.783092
355.0287,1000,2477.995942
474.647521,1000,2481.101377
391.192428,1000,2484.196353
391.241809,1000,2487.310987
387.302821,1000,2490.384547
321.675793,1000,2493.454057
490.468778,1000,2496.488173
431.69322,1000,2499.724708
534.438607,1000,2502.939912
456.666991,1000,2506.013076
404.831679,1000,2509.362633
348.871445,1000,2512.5102
474.719555,1000,2515.828476
467.409427,1000,2519.010759
442.703759,1000,2522.12771
520.674229,1000,2525.176929
527.546141,1000,2528.314569
461.263123,1000,2531.300144
561.540643,1000,2534.541076
517.470774,1000,2537.775902
524.845539,1000,2540.832029
536.078728,1000,2543.986399
523.709651,1000,2547.069624
463.063708,1000,2550.253813
484.77572,1000,2553.303782
519.905609,1000,2556.494335
438.370633,1000,2559.638057
455.5694,1000,2562.817303
445.424963,1000,2565.902965
452.244562,1000,2569.027192
520.381205,1000,2571.995374
466.414681,1000,2575.219564
473.085473,1000,2578.463968
507.627317,1000,2581.463544
477.652179,1000,2584.51218
429.351442,1000,2587.472584
439.422988,1000,2590.647967
483.371954,1000,2593.729634
486.748443,1000,2596.870762
477.51069,1000,2600.00785
547.730147,1000,2603.198787
444.687092,1000,2606.188228
458.720022,1000,2609.426954
437.279153,1000,2612.631546
488.858641,1000,2615.581002
133.611734,288,2616.458072
477.224867,1000,2619.670224
444.347157,1000,2622.815052
436.807739,1000,2626.01612
487.368579,1000,2628.994299
467.629319,1000,2632.108552
445.462674,1000,2635.337419
486.243789,1000,2638.522676
482.501904,1000,2641.27731
472.806765,1000,2644.517453
368.059728,721,2646.767882
469.169266,1000,2649.943432
486.277415,1000,2653.069978
445.776122,1000,2656.227783
472.78065,1000,2659.2702
457.062017,1000,2662.447501
493.309547,1000,2665.579918
97.261847,205,2666.183976
524.244768,1000,2669.336429
463.204048,1000,2672.361793
493.18871,1000,2675.65489
401.783774,800,2678.072045
419.129905,1000,2681.224031
428.071433,1000,2684.339788
450.703173,1000,2687.0272
515.454875,1000,2690.356339
470.90708,1000,2693.425761
508.84133,1000,2696.667391
423.994674,838,2699.242767
138.9627,278,2700.071476
503.64225,1000,2703.166555
497.214577,1000,2706.308047
299.418782,685,2708.614166
413.194346,1000,2711.772709
475.312412,1000,2714.985083
563.379292,1000,2718.034847
441.486976,1000,2721.162816
493.94515,1000,2724.425961
441.284321,1000,2727.587895
480.589987,1000,2730.734885
420.86783,1000,2733.915791
450.108746,1000,2736.711264
441.463073,1000,2739.924239
441.359732,1000,2742.989594
489.488227,1000,2746.10086
480.472691,1000,2749.129654
396.180048,1000,2752.360732
497.571112,1000,2755.378464
373.326132,1000,2758.545586
433.020169,1000,2761.706048
388.240565,1000,2764.889116
456.774722,1000,2767.651157
356.537763,1000,2770.766811
489.190789,1000,2773.965979
370.790421,1000,2777.304602
388.269068,1000,2780.422689
346.106806,1000,2783.215858
391.644653,1000,2786.412842
531.375489,1000,2789.470949
504.416647,1000,2792.606346
415.823957,1000,2795.677853
368.498885,1000,2798.927332
519.918189,1000,2802.299467
450.834108,1000,2805.252122
387.963726,1000,2808.013976
356.423468,1000,2811.233192
472.294992,1000,2814.336586
427.915613,1000,2817.498625
372.797657,1000,2820.536017
453.753703,1000,2823.847369
459.399995,1000,2826.974237
257.870352,674,2829.138756
455.524293,1000,2832.262586
368.578414,1000,2835.473488
367.738908,1000,2838.587394
472.672812,1000,2841.733249
495.168258,1000,2844.839773
432.135555,1000,2848.059384
371.589244,1000,2851.407149
403.515922,1000,2854.58588
408.058115,1000,2857.738596
388.068183,1000,2860.929284
394.658228,1000,2864.023378
439.12279,1000,2867.256791
383.727355,1000,2870.391492
421.38178,1000,2873.53754
164.84708,360,2874.733565
377.981992,1000,2877.843321
466.935584,1000,2881.026739
476.316944,1000,2884.072511
458.150487,1000,2887.363626
331.141768,862,2890.076562
419.656904,1000,2893.467168
438.655322,1000,2896.509841
380.555868,1000,2899.535208
468.73507,1000,2902.705554
92.644639,138,2903.134303
352.453053,1000,2906.460759
311.601682,1000,2909.507495
355.485475,1000,2912.534427
347.116929,1000,2915.682914
372.260892,1000,2918.844883
226.618635,1000,2921.651721
305.002733,1000,2924.67105
337.715722,1000,2927.966012
372.096559,1000,2931.092879
332.111552,1000,2934.320652
409.629826,1000,2937.552974
437.926,1000,2940.663497
360.944998,1000,2943.760333
376.531929,1000,2947.06436
324.176153,1000,2950.245186
487.100466,1000,2953.49896
375.611602,1000,2956.499373
493.716517,1000,2959.691814
120.969532,212,2960.41962
426.465703,1000,2963.521905
336.844091,1000,2966.66896
430.657639,1000,2969.768082
363.616038,1000,2972.997813
173.984525,348,2974.09543
484.582701,1000,2977.345281
284.512295,1000,2980.53583
505.068476,1000,2983.717216
213.77117,1000,2986.912796
359.12022,1000,2990.137568
460.424721,1000,2993.328362
505.305687,1000,2996.455659
390.487972,1000,2999.606609
499.718381,1000,3002.644303
511.78632,1000,3005.859886
385.664722,1000,3008.872586
480.254925,1000,3012.028369
391.406142,1000,3015.113778
484.963315,1000,3018.283146
372.157197,1000,3021.401454
469.475978,1000,3024.472645
539.164276,1000,3027.444524
455.034612,1000,3030.720427
526.145964,1000,3033.781862
419.478322,1000,3036.984454
426.603571,1000,3040.023921
469.967857,1000,3043.113828
469.185146,1000,3046.084417
476.284155,1000,3049.356266
551.677878,1000,3052.047387
537.798553,1000,3054.47661
516.862837,1000,3057.531791
489.901397,1000,3060.770768
513.973311,1000,3063.844456
486.155434,1000,3066.934514
537.902136,1000,3070.014867
476.670327,1000,3073.103435
536.235261,1000,3076.199767
