# {"t_start": 1574707789.0534718, "env_id": "AntBulletEnv-v0"} 
r,l,t
1533.279231,1000,220576.462537
1080.950319,1000,220580.946491
1274.995278,1000,220585.528154
932.831279,1000,220589.992327
1387.107716,1000,220594.53909
980.33697,1000,220599.021232
1161.424674,1000,220603.683918
1251.389105,1000,220608.124357
1268.069899,1000,220612.705563
726.914632,1000,220617.159769
1270.807634,1000,220621.592214
1368.873178,1000,220626.233683
1385.699911,1000,220630.632147
1147.787154,1000,220635.248201
1084.960063,1000,220639.628708
1127.934127,1000,220644.245668
1078.066659,1000,220648.684711
906.527682,1000,220653.288821
1251.278121,1000,220657.727764
1318.486603,1000,220662.357726
1309.71533,1000,220666.775949
787.57856,1000,220671.403424
930.986512,1000,220675.85215
1120.572083,1000,220680.427289
720.141343,1000,220684.901009
1061.542542,1000,220689.461272
1101.066425,1000,220693.910893
1235.059318,1000,220698.478489
947.854788,1000,220702.965191
1114.951121,1000,220707.538489
1164.681026,1000,220712.010901
930.290896,1000,220716.590821
1356.326141,1000,220721.088943
1092.652237,1000,220725.688237
1186.631965,1000,220730.147961
811.269601,1000,220734.735357
830.116572,1000,220739.201221
940.259684,1000,220743.788041
743.226242,1000,220748.281415
733.792934,1000,220752.883806
600.434952,1000,220757.368059
881.488726,1000,220761.944716
504.699305,1000,220766.44898
805.740716,1000,220771.036604
940.149874,1000,220775.466629
862.128271,1000,220780.059406
987.581437,1000,220784.522995
650.971636,1000,220789.138712
986.542692,1000,220793.596378
780.623016,1000,220798.230812
684.363027,1000,220802.732875
1007.401694,1000,220807.181247
827.159556,1000,220811.79516
908.240056,1000,220816.24647
901.49282,1000,220820.861894
1250.976976,1000,220825.299589
1201.406181,1000,220829.862439
1221.982843,1000,220834.345998
1355.142693,1000,220838.913415
1106.585187,1000,220843.366763
1281.402539,1000,220847.953566
1127.839135,1000,220852.427852
665.742676,1000,220857.018661
1398.930894,1000,220861.480538
656.04403,1000,220866.076657
961.65444,1000,220870.497982
1317.785872,1000,220875.080738
1262.609051,1000,220879.561973
1449.594579,1000,220884.133636
1295.839936,1000,220888.58032
1337.084268,1000,220893.135639
1045.120814,1000,220897.635774
428.529384,1000,220902.254086
1426.802329,1000,220906.699819
907.188401,1000,220911.27662
1090.47852,1000,220915.759403
1449.675643,1000,220920.321984
375.247724,1000,220924.771633
495.819438,1000,220929.403273
1507.3078,1000,220933.834677
1397.968626,1000,220938.452814
1328.250501,1000,220942.854403
1073.769437,1000,220947.500162
1347.355753,1000,220951.943966
1298.744226,1000,220956.574584
1397.730692,1000,220960.978023
1276.209336,1000,220965.579621
1241.91501,1000,220969.991736
1420.805636,1000,220974.585227
1429.127606,1000,220979.015655
1507.053085,1000,220983.642994
1216.697292,1000,220988.092701
1172.497951,1000,220992.743842
1330.824234,1000,220997.163042
1565.564079,1000,221001.612811
1400.771859,1000,221006.202965
1558.278434,1000,221010.631752
1532.161352,1000,221015.22288
1567.055596,1000,221019.669633
1504.776102,1000,221024.274138
1727.922805,1000,221028.742989
1433.328447,1000,221033.326552
1360.610994,1000,221037.817647
1465.550722,1000,221042.462893
1683.69784,1000,221046.892953
1474.404556,1000,221051.520453
1693.482742,1000,221055.950788
1572.132022,1000,221060.5717
1694.122298,1000,221064.984723
1730.287138,1000,221069.609738
1631.734069,1000,221074.076595
1585.341776,1000,221078.724951
1539.960266,1000,221083.162049
1506.102353,1000,221087.77053
1749.02631,1000,221092.182358
1534.631389,1000,221096.7845
1555.878098,1000,221101.221923
1697.731574,1000,221105.838604
1736.591098,1000,221110.248368
1524.447365,1000,221114.855082
1749.763878,1000,221119.258198
1673.942205,1000,221123.862792
1611.362892,1000,221128.276226
1672.863969,1000,221132.894037
1709.130372,1000,221137.319297
1456.589148,1000,221141.930874
1659.881668,1000,221146.348383
1739.345467,1000,221150.94708
1651.667869,1000,221155.374276
1493.585563,1000,221159.981688
1778.758744,1000,221164.416039
1582.343935,1000,221169.006661
1484.209968,1000,221173.474582
1563.780195,1000,221178.04614
1462.565214,1000,221182.526078
1708.004859,1000,221187.088522
1703.538883,1000,221191.577665
1428.470985,1000,221196.022651
1416.560821,1000,221200.66778
1395.061458,1000,221205.161894
1731.630021,1000,221209.776367
1606.507221,1000,221214.211056
1781.490463,1000,221218.844574
1677.805048,1000,221223.265109
1599.31365,1000,221227.87553
1519.847288,1000,221232.317266
1628.952486,1000,221236.931598
1456.521717,1000,221241.346913
1220.798712,1000,221245.940396
1565.373446,1000,221250.353679
1369.063635,1000,221254.942532
1388.50229,1000,221259.372478
897.338845,1000,221264.008698
1595.63556,1000,221268.449538
1474.175978,1000,221273.088227
1623.794507,1000,221277.559628
