# {"t_start": 1573493121.4565496, "env_id": "AntBulletEnv-v0"} 
r,l,t
398.337743,1000,957.213772
571.403725,1000,959.137172
456.136391,1000,961.134601
526.68225,1000,963.04446
476.243426,1000,965.018674
459.125378,1000,966.933788
381.506305,1000,968.909695
487.928199,1000,970.878307
532.96652,1000,972.912285
522.102779,1000,974.841393
512.987158,1000,976.765315
456.807688,1000,978.839562
410.114161,1000,980.769358
388.197955,1000,982.7809
579.005041,1000,984.711388
465.392517,1000,986.703563
493.496605,1000,988.633617
488.293704,1000,990.608442
574.352765,1000,992.508623
555.61035,1000,994.491929
506.577301,1000,996.45013
405.859357,1000,998.487277
474.585968,1000,1000.417483
512.458068,1000,1002.422032
427.528319,1000,1004.35509
517.124369,1000,1006.387834
433.187966,1000,1008.337865
465.966235,1000,1010.32926
480.165581,1000,1012.23972
498.873568,1000,1014.226512
528.591155,1000,1016.146926
515.900416,1000,1018.135182
542.569117,1000,1020.04239
421.10893,1000,1022.073755
502.434198,1000,1023.980004
492.484753,1000,1025.970687
536.953087,1000,1027.866728
525.737357,1000,1029.852263
522.012585,1000,1031.759616
524.602412,1000,1033.749529
510.34056,1000,1035.662019
405.433556,1000,1037.695288
406.063203,1000,1039.626443
562.922013,1000,1041.619569
490.06784,1000,1043.537813
385.099754,1000,1045.55267
456.167269,1000,1047.497482
457.642792,1000,1049.519592
473.90142,1000,1051.471271
540.340438,1000,1053.469769
465.596711,1000,1055.477092
489.658861,1000,1057.516711
515.775067,1000,1059.478749
378.049533,1000,1061.429691
526.340997,1000,1063.431652
533.178948,1000,1065.341213
528.49004,1000,1067.332003
506.298086,1000,1069.245199
533.539817,1000,1071.240744
473.496846,1000,1073.172628
508.905325,1000,1075.173245
514.206266,1000,1077.094114
474.854645,1000,1079.095032
451.262954,1000,1081.010109
514.75121,1000,1083.005774
556.951729,1000,1084.932638
479.986985,1000,1086.940251
480.463367,1000,1088.8552
479.515259,1000,1090.849054
490.472385,1000,1092.759251
446.100327,1000,1094.790195
497.840344,1000,1096.739264
479.790519,1000,1098.76501
553.658363,1000,1100.674573
466.714262,1000,1102.674526
582.23226,1000,1104.576971
511.837318,1000,1106.590001
518.973083,1000,1108.492408
487.144431,1000,1110.513972
479.480223,1000,1112.454166
503.449978,1000,1114.467175
543.164991,1000,1116.424787
465.822703,1000,1118.407172
494.651084,1000,1120.336377
643.971986,1000,1122.312799
524.08414,1000,1124.243477
463.321155,1000,1126.244683
554.440109,1000,1128.1817
502.631593,1000,1130.201835
503.822089,1000,1132.162325
489.369723,1000,1134.17834
485.036902,1000,1136.178858
518.351769,1000,1138.20825
474.252188,1000,1140.204432
547.133836,1000,1142.182802
475.400836,1000,1144.151675
527.418271,1000,1146.055986
483.204379,1000,1148.07772
453.143345,1000,1150.000928
499.948813,1000,1151.980302
460.833282,1000,1153.878747
508.198005,1000,1155.86718
494.433475,1000,1157.793583
552.066852,1000,1159.842244
411.818506,1000,1161.74741
401.420137,1000,1163.747354
569.460571,1000,1165.665157
395.577417,1000,1167.674096
430.155734,1000,1169.592494
399.777605,1000,1171.584551
429.552902,1000,1173.498688
440.063043,1000,1175.534297
494.384205,1000,1177.469393
488.465809,1000,1179.494696
461.728901,1000,1181.466038
386.286612,1000,1183.45948
385.723147,1000,1185.379497
431.36461,1000,1187.369114
411.0934,1000,1189.276241
428.222466,1000,1191.275637
434.515832,1000,1193.181706
465.993991,1000,1195.173641
382.314416,1000,1197.102833
391.804642,1000,1199.078998
395.121269,1000,1201.029472
490.704336,1000,1203.019416
344.684066,1000,1205.021719
479.923723,1000,1207.039701
410.506702,1000,1208.98462
320.837472,1000,1211.02676
403.926935,1000,1212.969948
309.746979,1000,1215.039336
377.55222,1000,1217.049764
480.810869,1000,1219.079214
384.232008,1000,1221.041762
324.97519,1000,1223.07024
388.275098,1000,1225.04204
400.361408,1000,1226.975304
