# {"t_start": 1572638179.3192465, "env_id": "AntBulletEnv-v0"} 
r,l,t
835.580664,1000,10588.42579
843.236407,1000,10591.406578
734.730814,1000,10594.226298
835.892359,1000,10597.136798
879.47402,1000,10600.022706
794.673884,1000,10602.926953
840.786959,1000,10605.757424
742.505395,1000,10608.824311
813.285005,1000,10611.671481
825.056587,1000,10614.665974
773.559798,1000,10617.484832
800.68031,1000,10620.457623
767.764369,1000,10623.282382
775.177209,1000,10626.246404
790.460336,1000,10629.074932
854.722862,1000,10631.989899
805.088148,1000,10634.862318
817.112108,1000,10637.885295
774.426573,1000,10640.807171
689.3888,1000,10643.825272
756.56481,1000,10646.690292
862.07322,1000,10649.646225
716.954619,1000,10652.489647
759.801636,1000,10655.453139
776.161264,1000,10658.199396
818.655742,1000,10661.25285
725.679978,1000,10664.062452
866.216425,1000,10667.018991
766.048872,1000,10669.827883
800.065704,1000,10672.80028
793.523704,1000,10675.494437
810.278813,1000,10678.465705
754.666435,1000,10681.353782
792.13479,1000,10684.35483
715.102248,1000,10687.312171
762.738264,1000,10690.261912
784.230598,1000,10693.122412
781.040288,1000,10695.642525
764.659816,1000,10698.558978
729.240111,1000,10701.316105
781.787374,1000,10704.086689
732.781718,1000,10707.110855
743.466338,1000,10709.987087
718.308372,1000,10712.90405
758.346938,1000,10715.482792
760.816881,1000,10718.376225
727.539395,1000,10721.296702
700.639057,1000,10724.232829
741.561497,1000,10727.256433
697.587828,1000,10730.016421
739.160014,1000,10732.970588
713.308179,1000,10735.883891
774.559752,1000,10738.931715
698.48699,1000,10741.781625
708.703761,1000,10744.596177
709.480569,1000,10747.578123
740.946614,1000,10750.518445
768.688014,1000,10753.315469
702.423776,1000,10756.314897
765.81326,1000,10759.162153
742.118909,1000,10762.110415
734.353682,1000,10765.054274
740.116595,1000,10768.007629
693.492511,1000,10770.894773
725.005343,1000,10773.841607
724.889851,1000,10776.507674
727.402971,1000,10779.504021
768.919708,1000,10782.369636
712.187671,1000,10785.354633
725.876268,1000,10788.118986
741.017916,1000,10791.073136
721.79198,1000,10793.963569
692.597872,1000,10796.886617
666.151973,1000,10799.699395
621.492728,1000,10802.577013
644.95645,1000,10805.45264
683.832763,1000,10808.359729
732.746345,1000,10811.250878
653.109908,1000,10814.205721
696.427174,1000,10817.011703
743.222142,1000,10819.889626
734.742519,1000,10822.735747
738.720024,1000,10825.72181
726.979977,1000,10828.707287
754.90679,1000,10831.639657
708.395354,1000,10834.509242
665.364965,1000,10837.459031
663.441908,1000,10840.381506
775.030094,1000,10843.242876
749.145206,1000,10846.120924
747.866991,1000,10848.972611
716.593733,1000,10851.94538
734.67424,1000,10854.783116
776.717601,1000,10857.538492
848.783542,1000,10860.400785
791.879089,1000,10863.302645
807.891169,1000,10866.200286
747.886913,1000,10869.148565
835.642755,1000,10872.015197
702.636073,1000,10874.935955
803.379892,1000,10877.816556
859.320302,1000,10880.786507
867.097873,1000,10883.705145
771.116267,1000,10886.63879
834.541472,1000,10889.561288
825.634289,1000,10892.58503
866.460543,1000,10895.455689
767.536153,1000,10898.378977
790.754967,1000,10901.242226
870.350053,1000,10903.853227
847.110901,1000,10906.725567
876.833417,1000,10909.671031
737.101746,1000,10912.374938
666.706596,1000,10915.304122
816.02215,1000,10918.197173
910.350429,1000,10921.182161
811.671181,1000,10924.060602
766.542311,1000,10927.049546
887.031671,1000,10929.869802
836.108184,1000,10932.754249
780.541658,1000,10935.721943
817.674922,1000,10938.427205
759.885759,1000,10941.289488
793.360583,1000,10944.204135
878.625988,1000,10947.000912
814.478292,1000,10949.993091
731.773097,1000,10952.91222
783.369061,1000,10955.773104
819.473529,1000,10958.674054
693.488877,1000,10961.536626
822.201904,1000,10964.512659
759.691201,1000,10967.283299
942.012022,1000,10970.215841
869.002089,1000,10973.052404
756.637932,1000,10976.03424
796.029192,1000,10978.876216
832.309982,1000,10981.84619
855.508292,1000,10984.642557
742.218179,1000,10987.549458
814.245605,1000,10990.424418
902.129195,1000,10993.458167
882.091529,1000,10996.39274
920.303515,1000,10999.439183
858.361273,1000,11002.284394
747.474122,1000,11005.317457
898.498414,1000,11008.200351
893.285816,1000,11011.162852
814.939387,1000,11014.080539
916.651447,1000,11016.982097
830.31279,1000,11019.860537
769.049789,1000,11022.965762
873.466522,1000,11025.882135
827.624121,1000,11028.756848
813.343644,1000,11031.563524
898.090083,1000,11034.548097
756.412952,1000,11037.502459
774.310771,1000,11040.491623
718.866,1000,11043.314631
894.937576,1000,11046.185411
761.15573,1000,11049.001683
885.424021,1000,11051.868207
731.803971,1000,11054.659517
744.659794,1000,11057.551294
853.65711,1000,11060.396333
855.019401,1000,11063.315808
907.592097,1000,11066.123234
831.976045,1000,11069.014878
836.578728,1000,11071.623306
1009.864819,1000,11074.545481
782.47231,1000,11077.494315
955.941888,1000,11080.422094
826.712326,1000,11083.181093
710.086111,1000,11086.048959
860.212184,1000,11088.882972
746.209664,1000,11091.690264
808.60247,1000,11094.467302
875.31547,1000,11097.293767
939.892868,1000,11100.266549
848.299281,1000,11103.136024
876.439237,1000,11105.859958
819.205852,1000,11108.674067
861.026551,1000,11111.495334
772.622081,1000,11114.246177
848.930936,1000,11117.251813
857.176378,1000,11120.132853
788.054033,1000,11123.135026
829.272302,1000,11126.061502
868.554788,1000,11129.027648
896.284783,1000,11131.882603
813.743183,1000,11134.751482
846.42611,1000,11137.663716
862.755017,1000,11140.579669
877.675975,1000,11143.414985
950.090246,1000,11146.416045
829.636163,1000,11149.247814
895.633964,1000,11152.285211
768.185396,1000,11155.132017
929.715268,1000,11158.06237
864.663895,1000,11160.890788
674.649647,1000,11163.832572
802.312235,1000,11166.705585
875.310874,1000,11169.668509
761.017723,1000,11172.54303
817.260911,1000,11175.550304
767.172601,1000,11177.975061
757.93814,1000,11180.892062
871.56937,1000,11183.71539
887.930367,1000,11186.50414
784.858211,1000,11189.406869
811.969114,1000,11192.302507
801.75845,1000,11195.170603
734.170476,1000,11198.034706
778.369145,1000,11200.900229
650.836095,1000,11203.708077
732.888439,1000,11206.607917
707.856608,1000,11209.456214
729.742369,1000,11212.36206
782.20212,1000,11215.208858
768.115901,1000,11218.100084
903.427472,1000,11220.908755
788.555497,1000,11223.886093
733.992056,1000,11226.725891
790.160083,1000,11229.79289
757.336725,1000,11232.690535
772.397507,1000,11235.617718
