eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,716.8614649999998,217,0.02197856,0.2845459,4.2435265,0.0075314473,18.943207,0.5275054574012756,8200,16793600,77039.446955945,16793600
1000.0,742.8572384600002,217,0.010508255,0.15637207,4.254272,0.00065463834,18.843433,0.445223331451416,8220,16834560,77227.07531020202,16834560
1000.0,756.57014517,217,0.0126257315,0.18225098,4.2554936,-0.00023977138,15.944119,0.7303333282470703,8240,16875520,77414.84498049301,16875520
1000.0,777.0547940599998,218,0.008059014,0.119384766,4.229249,0.00027263956,21.09035,0.5420997142791748,8260,16916480,77602.53193850501,16916480
1000.0,781.7741221800002,217,0.013100358,0.18469238,4.214306,0.0053393743,20.039757,0.7856914401054382,8280,16957440,77790.267594315,16957440
1000.0,762.2835397399998,217,0.03741492,0.37524414,4.2009077,0.007966699,24.499434,0.2932259440422058,8300,16998400,77978.13881871599,16998400
1000.0,733.8204968400001,218,0.016610537,0.24377441,4.1941214,-0.0013303647,12.695943,0.8494631499052048,8320,17039360,78166.05715657404,17039360
1000.0,702.4601547999998,218,0.017023541,0.21191406,4.207146,0.0013871962,10.821865,0.8293578773736954,8340,17080320,78353.78575644101,17080320
1000.0,696.53829636,218,0.014427355,0.19970703,4.1811852,0.005842737,18.859255,0.5595894753932953,8360,17121280,78541.43038712704,17121280
1000.0,693.3463755099999,217,0.03241354,0.30651855,4.207139,0.013015604,22.92532,0.24500131607055664,8380,17162240,78729.133333384,17162240
1000.0,716.9739135500001,218,0.014899276,0.21520996,4.1808414,0.004430371,32.208645,0.37239784002304077,8400,17203200,78916.73447100399,17203200
1000.0,738.5571976899998,218,0.02115115,0.26391602,4.200257,0.004645068,20.660744,0.6134952306747437,8420,17244160,79104.49131384102,17244160
1000.0,747.9985139700002,218,0.016858358,0.23864746,4.2175083,0.0047479034,18.223204,0.6467174589633942,8440,17285120,79292.35513060901,17285120
996.01,755.3634569399999,216,0.03293273,0.35742188,4.2173505,0.009496445,22.858828,0.5782850682735443,8460,17326080,79480.32754758699,17326080
996.01,781.5441799700001,218,0.025546558,0.3059082,4.208775,0.0059514777,26.68428,0.37817734479904175,8480,17367040,79668.06731899799,17367040
1000.0,799.26362966,217,0.02218768,0.2783203,4.1886168,0.003733186,23.819567,0.5014285147190094,8500,17408000,79856.12374301703,17408000
1000.0,809.2758298300001,217,0.011278168,0.16125488,4.147161,0.0017756779,17.78344,0.8692817389965057,8520,17448960,80044.096258067,17448960
1000.0,797.0853728100001,219,0.033585094,0.34057617,4.1547165,0.0015977877,21.546282,0.5230598151683807,8540,17489920,80231.693295656,17489920
1000.0,786.4848797499998,218,0.018855881,0.24743652,4.1718383,0.0010483429,20.192888,0.8015593737363815,8560,17530880,80419.481313898,17530880
1000.0,785.58534044,216,0.018792216,0.25463867,4.181436,-0.00076379074,23.7896,0.5156925618648529,8580,17571840,80607.42222382501,17571840
1000.0,782.4120330999999,217,0.019202175,0.25805664,4.1827726,0.0022368545,29.039255,0.5019709467887878,8600,17612800,80795.32383879804,17612800
1000.0,766.2966031799999,219,0.017239809,0.2241211,4.210463,0.0059956,20.332565,0.6343062520027161,8620,17653760,80983.26876815903,17653760
1000.0,760.5879784,219,0.018433245,0.26342773,4.235315,0.0036737546,20.702961,0.4898391366004944,8640,17694720,81170.94257190503,17694720
1000.0,772.1281863400001,217,0.012250185,0.17480469,4.2289133,-0.0011501678,25.71433,0.2582934498786926,8660,17735680,81358.89831862104,17735680
1000.0,769.9472479899999,219,0.013011482,0.18005371,4.215833,0.0030515555,17.299515,0.7411477267742157,8680,17776640,81546.39944002504,17776640
1000.0,759.6646599700001,217,0.015598924,0.20251465,4.184114,0.0024745713,22.245304,0.5170942842960358,8700,17817600,81733.92319005501,17817600
1000.0,764.7736391699998,218,0.014760821,0.20861816,4.1834927,-0.0015192049,16.839561,0.8247152268886566,8720,17858560,81921.546374442,17858560
1000.0,776.7156919199999,217,0.0063666767,0.076416016,4.121755,0.0013569732,15.741829,0.77961066365242,8740,17899520,82109.527889852,17899520
1000.0,752.7117854499999,217,0.01563544,0.2290039,4.0877566,0.0006918085,18.373981,0.4931812882423401,8760,17940480,82297.630849685,17940480
1000.0,742.0510166399998,217,0.014546538,0.1986084,4.0589266,0.0046128985,18.4722,0.5996526181697845,8780,17981440,82485.876632364,17981440
1000.0,735.94429276,217,0.014028675,0.20361328,4.086935,0.004347369,16.87622,0.858266606926918,8800,18022400,82674.18831520702,18022400
1000.0,751.85804126,217,0.0110902535,0.16577148,4.0635552,0.0022389456,10.04387,0.9107410833239555,8820,18063360,82862.11632576899,18063360
1000.0,767.4256869399999,217,0.02774294,0.32055664,4.0376954,0.011501956,19.488909,0.6712961494922638,8840,18104320,83049.83826240501,18104320
1000.0,783.0206605999999,217,0.013156005,0.18701172,4.0509334,0.002013641,15.561985,0.7626592218875885,8860,18145280,83237.72892131604,18145280
1000.0,781.3148032199999,216,0.015116814,0.20361328,4.0427265,-0.0023804437,16.502989,0.766494870185852,8880,18186240,83425.761583201,18186240
1000.0,782.16480446,219,0.017482696,0.24804688,4.0597878,0.0072804047,18.366693,0.7374225854873657,8900,18227200,83613.454601517,18227200
1000.0,782.9418811999999,218,0.031104684,0.31762695,4.080622,0.015034493,17.133495,0.8946011960506439,8920,18268160,83801.201705185,18268160
1000.0,760.84124487,217,0.007650823,0.10058594,4.0610085,0.00032372912,14.770731,0.8775761425495148,8940,18309120,83988.97439618403,18309120
1000.0,732.1734449100001,217,0.010197842,0.14575195,4.0346427,0.001275445,17.816628,0.7729787230491638,8960,18350080,84176.76569220104,18350080
1000.0,743.3045902899999,218,0.021905271,0.25891113,4.00295,0.0061116586,15.080435,0.8580039739608765,8980,18391040,84364.651377197,18391040
1000.0,760.8479854399999,218,0.022130119,0.28601074,3.9931917,0.007162617,14.059802,0.8778024241328239,9000,18432000,84552.44310145604,18432000
1000.0,764.6754915399999,218,0.02650077,0.3227539,3.9381132,0.006517884,18.02946,0.6720990538597107,9020,18472960,84739.84491494199,18472960
1000.0,749.87010564,217,0.023059031,0.30407715,3.9620996,0.002419406,10.588902,0.9113196954131126,9040,18513920,84928.22116803302,18513920
1000.0,738.7445547499999,217,0.019416364,0.24902344,3.936556,0.004276584,22.898685,0.09137284755706787,9060,18554880,85116.34791545803,18554880
1000.0,710.1868777799999,218,0.016310235,0.2397461,3.956871,0.0011957213,23.826126,0.33159393072128296,9080,18595840,85304.409684157,18595840
1000.0,730.07053333,218,0.013013893,0.18823242,3.996378,0.0016656257,33.63694,0.3359857201576233,9100,18636800,85492.09184759203,18636800
1000.0,744.5138630400002,218,0.02476534,0.31115723,4.0163293,0.003165718,20.256672,0.45433908700942993,9120,18677760,85679.72549426503,18677760
1000.0,746.67055859,218,0.031331085,0.38049316,4.0011687,0.009545651,12.771203,0.8067677766084671,9140,18718720,85867.563417567,18718720
1000.0,733.5936929000001,217,0.021798804,0.28186035,4.009734,0.0076887747,14.104977,0.7219278812408447,9160,18759680,86055.437704399,18759680
1000.0,736.9223338100002,216,0.0046475106,0.04736328,4.0377645,0.00077215955,30.410519,0.3140537738800049,9180,18800640,86243.28397438698,18800640
1000.0,747.7702290700003,217,0.014048706,0.20056152,4.0428023,0.0031747296,13.607952,0.743735671043396,9200,18841600,86430.61702658102,18841600
1000.0,747.3221543000001,217,0.016759435,0.23266602,4.0344176,0.008381983,18.735472,0.6571951806545258,9220,18882560,86618.25201042899,18882560
1000.0,738.6298745600001,218,0.03665862,0.3791504,4.00054,0.0100281015,16.253551,0.7727150022983551,9240,18923520,86806.00873915502,18923520
1000.0,740.8136252300001,217,0.022109928,0.28259277,3.9486952,0.008314038,20.470879,0.6440827548503876,9260,18964480,86994.11174940498,18964480
1000.0,730.95850861,218,0.018439794,0.2322998,3.9250154,0.00682994,20.758305,0.3927731513977051,9280,19005440,87181.971499482,19005440
1000.0,730.6668884000001,218,0.029319331,0.33483887,3.9450326,0.008176194,15.940952,0.9041432291269302,9300,19046400,87369.82630364998,19046400
1000.0,752.3013982400001,216,0.019777652,0.2545166,3.9503918,0.0021711814,17.636208,0.5885781347751617,9320,19087360,87558.01811226102,19087360
1000.0,780.14371643,218,0.01210178,0.17468262,3.9449787,-0.0031124637,19.014006,0.8294042348861694,9340,19128320,87745.99058036401,19128320
1000.0,777.2396656899998,217,0.013423921,0.17504883,3.9498243,0.004046471,29.244226,0.18811792135238647,9360,19169280,87934.06003159098,19169280
1000.0,768.85303881,217,0.010171634,0.1381836,3.9366422,0.0016510561,10.969246,0.937511071562767,9380,19210240,88122.08066414,19210240
1000.0,753.7802357299998,218,0.015800618,0.21350098,3.948112,5.9081445e-05,16.448519,0.8239972591400146,9400,19251200,88310.11507815804,19251200
1000.0,752.7054611099999,207,0.030063134,0.33996582,3.931713,0.0109327845,17.929977,0.8000498861074448,9420,19292160,88498.41803203704,19292160
1000.0,760.2552456500001,216,0.009370705,0.12451172,3.9053671,0.0010732559,16.220888,0.7771321088075638,9440,19333120,88686.39422707801,19333120
1000.0,757.86441135,218,0.015672809,0.20727539,3.9176223,-4.2515807e-05,17.997663,0.729065477848053,9460,19374080,88874.30723876401,19374080
1000.0,746.9157442699999,217,0.008315123,0.11303711,3.9025283,0.000424075,12.807987,0.9119006022810936,9480,19415040,89062.55728123902,19415040
1000.0,766.36083536,217,0.015234557,0.21130371,3.847849,-0.0014688189,21.266064,0.8088588714599609,9500,19456000,89250.88381092402,19456000
1000.0,786.0411278999999,217,0.023886798,0.29956055,3.9101195,0.0048489748,19.270916,0.737632691860199,9520,19496960,89438.87205827999,19496960
1000.0,814.60890678,217,0.009114087,0.12365723,3.8653548,6.187393e-05,11.566372,0.8947739526629448,9540,19537920,89627.088796,19537920
1000.0,804.4771267199999,217,0.023193989,0.2647705,3.883973,0.0056079654,25.526846,0.4695127606391907,9560,19578880,89815.30075095902,19578880
1000.0,781.64410344,217,0.013211179,0.18444824,3.8643022,0.001458961,15.529778,0.7620883882045746,9580,19619840,90003.34553539002,19619840
1000.0,776.28429831,218,0.017462885,0.2355957,3.8470902,0.0062232073,33.06769,0.3852875828742981,9600,19660800,90191.34558294003,19660800
1000.0,789.51306669,218,0.020468745,0.2220459,3.8179977,0.005040477,9.374006,0.9633240662515163,9620,19701760,90379.505276869,19701760
1000.0,778.62035534,218,0.025900131,0.3137207,3.825089,0.015290448,25.526424,0.7894075512886047,9640,19742720,90567.80251596402,19742720
1000.0,788.4105573100001,218,0.010736193,0.15966797,3.8420596,0.0001746419,21.670807,0.6005212962627411,9660,19783680,90755.82894902799,19783680
1000.0,789.82226968,217,0.019752374,0.26696777,3.8106248,0.00384376,13.313889,0.8747104853391647,9680,19824640,90943.906898716,19824640
1000.0,754.29547831,217,0.013528043,0.15795898,3.822847,-0.003840061,17.912323,0.8622361421585083,9700,19865600,91132.145966804,19865600
1000.0,743.6643488699999,217,0.014495729,0.21691895,3.8000515,-0.0020016977,9.798342,0.9360190033912659,9720,19906560,91320.05608203803,19906560
