# {"t_start": 1574370545.4051628, "env_id": "AntBulletEnv-v0"} 
r,l,t
444.938278,1000,1873.567877
383.787318,1000,1878.440281
374.618903,1000,1883.617425
490.356187,1000,1888.504988
472.603005,1000,1893.622938
468.371335,1000,1898.513326
408.15372,1000,1903.71681
427.970199,1000,1908.514636
442.547305,1000,1913.717503
479.173908,1000,1918.575784
491.502617,1000,1923.742591
489.167974,1000,1928.544937
467.070315,1000,1933.764064
371.02429,791,1937.606827
457.13817,944,1942.296543
434.577622,1000,1947.374345
478.503827,1000,1952.310297
462.584553,1000,1957.363928
475.549873,1000,1962.323891
501.833778,1000,1967.394792
494.268113,1000,1972.342782
402.631807,889,1977.011564
452.625934,1000,1981.901203
573.913659,1000,1987.087862
461.834675,1000,1991.902708
486.11898,1000,1997.033226
389.570395,1000,2001.896909
504.13567,1000,2007.008525
502.424795,1000,2011.831769
527.378858,1000,2016.959324
526.558688,1000,2021.814801
215.717619,485,2024.203712
493.458072,1000,2029.273413
564.43962,1000,2034.233886
523.876557,1000,2039.238223
480.073821,1000,2044.194079
474.819621,1000,2049.301693
422.407737,1000,2054.243165
444.179169,1000,2059.383423
531.107638,1000,2064.326318
481.801217,1000,2069.390652
490.344252,1000,2074.302068
412.922698,1000,2079.47369
512.027857,1000,2084.417197
515.518768,1000,2089.562737
511.577203,1000,2094.484467
392.659417,1000,2099.603565
450.306803,1000,2104.492505
552.506816,1000,2109.667534
431.153085,1000,2114.510905
478.796783,1000,2119.634447
490.868714,1000,2124.476194
376.566401,1000,2129.619287
487.69231,1000,2134.504677
434.467333,1000,2139.637167
519.228918,1000,2144.487763
518.007893,1000,2149.604929
492.758933,1000,2154.503963
487.255491,1000,2159.637353
460.553109,1000,2164.555514
538.641957,1000,2169.783923
493.150594,1000,2174.683195
497.420246,1000,2179.828764
495.294347,1000,2184.68412
449.613936,1000,2189.85229
487.013286,1000,2194.71093
500.437723,1000,2199.578444
478.492706,1000,2204.632164
508.837515,1000,2209.567289
448.44503,1000,2214.665109
538.341394,1000,2219.690502
472.370686,1000,2224.729139
433.063035,1000,2229.704108
472.756056,1000,2234.858694
423.392036,1000,2239.804166
480.477692,1000,2244.883249
467.32226,1000,2249.884337
474.190473,1000,2255.035877
483.273587,1000,2259.92256
451.944604,1000,2265.007708
492.227358,1000,2269.999569
422.988931,1000,2275.183324
413.660776,1000,2280.14214
491.552849,1000,2285.2635
451.594385,1000,2290.167791
424.237722,1000,2295.243439
477.568829,1000,2300.165502
491.756438,1000,2305.315574
515.740528,1000,2310.290641
459.391297,1000,2315.415268
461.929944,1000,2320.342445
538.839635,1000,2325.425593
477.8908,1000,2330.379055
442.309092,1000,2335.569064
538.014985,1000,2340.509032
487.531844,1000,2345.67399
530.997932,1000,2350.623716
540.946197,1000,2355.763904
524.969616,1000,2360.694481
484.561339,1000,2365.922732
527.254384,1000,2370.788442
531.629547,1000,2375.907332
562.555295,1000,2380.847929
513.733838,1000,2386.133815
592.02738,1000,2391.086147
439.323994,1000,2396.252971
514.303344,1000,2401.181672
464.399279,1000,2406.047008
447.464333,1000,2411.178115
465.553692,1000,2416.159263
507.790801,1000,2421.264047
524.850312,1000,2426.214616
532.180616,1000,2431.380815
503.294635,1000,2436.410601
546.304746,1000,2441.55792
518.045549,1000,2446.493714
507.172703,1000,2451.652213
505.987353,1000,2456.641394
445.87903,1000,2461.777366
540.525593,1000,2466.738641
562.389091,1000,2471.954528
434.671376,1000,2476.955277
434.974671,1000,2482.111469
495.135204,1000,2486.983267
443.621546,1000,2492.116814
460.573748,1000,2496.915958
503.07797,1000,2502.019136
521.754543,1000,2506.947781
534.251595,1000,2512.169869
531.307283,1000,2517.137869
505.44255,1000,2522.288121
505.385089,1000,2527.222589
537.757028,1000,2532.345413
551.304024,1000,2537.262819
542.661311,1000,2542.392596
455.529605,1000,2547.246508
488.583126,1000,2552.368556
526.545566,1000,2557.293396
466.70433,1000,2562.409042
480.186509,1000,2567.343327
521.964127,1000,2572.518697
579.803773,1000,2577.561144
514.134241,1000,2582.637892
446.76087,1000,2587.524972
550.971696,1000,2592.664749
516.368136,1000,2597.605033
513.410235,1000,2602.885074
483.782851,1000,2607.864807
496.451148,1000,2613.02447
595.917146,1000,2617.976421
506.2827,1000,2623.014093
530.390689,1000,2628.142159
526.995839,1000,2633.095179
479.632446,1000,2638.311163
434.303957,1000,2643.312495
485.439121,1000,2648.463078
509.308058,1000,2653.359111
555.839111,1000,2658.561018
555.222795,1000,2663.582878
521.177687,1000,2668.72882
513.934666,1000,2673.684232
523.226341,1000,2678.763179
480.159452,1000,2683.760868
548.046445,1000,2688.980443
546.115536,1000,2693.972549
490.569287,1000,2699.199518
543.443829,1000,2704.209146
461.185454,1000,2709.325166
522.406401,1000,2714.266823
544.086047,1000,2719.471051
488.300352,1000,2724.44939
560.245546,1000,2729.66797
481.886724,1000,2734.554197
486.036515,1000,2739.712107
532.951173,1000,2744.644258
508.817415,1000,2749.842555
537.41939,1000,2754.799723
496.079655,1000,2760.007873
490.773407,1000,2764.985343
452.331106,1000,2770.239846
504.106203,1000,2775.279226
458.624749,1000,2780.478694
478.981975,1000,2785.420776
467.206035,1000,2790.627912
488.323928,1000,2795.626268
534.421784,1000,2800.789143
559.431101,1000,2805.808608
478.703417,1000,2810.947806
536.732139,1000,2815.904951
538.428551,1000,2821.075931
539.551131,1000,2826.084932
529.018554,1000,2831.33333
522.441194,1000,2836.297923
537.697617,1000,2841.213405
524.208474,1000,2846.41342
544.647525,1000,2851.280361
508.89213,1000,2856.504193
554.990361,1000,2861.40362
553.194239,1000,2866.626047
548.010492,1000,2871.581635
561.849327,1000,2876.795952
554.357328,1000,2881.673478
509.051202,1000,2886.886636
542.856744,1000,2891.797873
493.019943,1000,2896.926271
511.421909,1000,2901.822352
665.255857,1000,2906.975753
521.100036,1000,2911.934928
481.771465,1000,2917.17309
516.38066,1000,2922.148064
505.488677,1000,2927.425288
541.203366,1000,2932.3115
566.785578,1000,2937.521677
561.222495,1000,2942.494608
544.423109,1000,2947.645635
539.711185,1000,2952.639095
505.149511,1000,2957.848822
489.5509,1000,2962.932903
537.219041,1000,2968.166657
555.550493,1000,2973.061327
536.961908,1000,2978.231103
484.738172,1000,2983.142877
596.228344,1000,2988.363638
527.524864,1000,2993.305182
528.394525,1000,2998.404276
489.774558,1000,3003.257401
477.346822,1000,3008.379436
515.920368,1000,3013.188541
567.578423,1000,3018.339734
540.766821,1000,3023.148544
466.167446,1000,3028.310771
521.38741,1000,3033.133703
507.311772,1000,3038.288067
509.480767,1000,3043.098132
501.231111,1000,3048.222666
603.263337,1000,3053.051044
525.496168,1000,3057.950718
549.495712,1000,3063.029348
478.867071,1000,3067.958141
571.251047,1000,3073.039056
526.315131,1000,3077.971902
502.9396,1000,3083.021961
514.730289,1000,3087.906737
422.421881,1000,3092.991997
