# {"t_start": 1575660103.3593931, "env_id": "AntBulletEnv-v0"} 
r,l,t
1134.45943,1000,30465.147269
835.951882,1000,30469.709974
889.669591,1000,30474.391927
968.68968,1000,30478.72132
805.435288,1000,30483.382665
1163.048935,1000,30488.309663
1016.247832,1000,30493.110184
925.569774,1000,30497.850949
753.81907,1000,30502.838936
941.035612,1000,30507.678901
819.360116,1000,30512.461628
989.266567,1000,30517.327355
1022.879341,1000,30522.220995
783.356247,1000,30526.882927
795.477209,1000,30531.366745
805.989427,1000,30536.224308
755.6838,1000,30540.855701
901.834836,1000,30545.798836
841.009306,1000,30550.542934
937.732274,1000,30555.745454
871.530501,1000,30560.802244
580.856703,1000,30565.479021
1004.143936,1000,30570.196613
1048.161038,1000,30574.53513
737.489344,1000,30579.042108
880.107949,1000,30583.746653
937.961622,1000,30588.640986
831.658729,1000,30593.382838
919.916639,1000,30598.034897
1030.87063,1000,30602.214396
956.371852,1000,30606.507964
892.990658,1000,30612.335531
844.368462,1000,30617.855397
914.623895,1000,30623.559107
869.825734,1000,30628.376736
878.519086,1000,30633.362639
899.414261,1000,30638.237705
1064.693688,1000,30643.275045
896.265522,1000,30648.421887
1069.371769,1000,30653.763187
1039.899511,1000,30658.866615
870.573238,1000,30663.847675
1202.129211,1000,30668.818814
884.41551,1000,30673.867147
1004.351964,1000,30678.728673
1106.890732,1000,30683.770859
1024.84388,1000,30688.667109
1057.681564,1000,30693.829451
993.714026,1000,30699.053451
930.257605,1000,30704.1615
1137.352175,1000,30709.294972
1207.373733,1000,30714.334241
858.439346,1000,30719.207262
976.832299,1000,30724.221382
1099.230207,1000,30729.256993
989.966561,1000,30734.674937
1091.407216,1000,30739.481166
875.026826,1000,30744.401939
1103.455035,1000,30749.538865
1171.140339,1000,30754.291164
1004.08405,1000,30759.126959
1103.406439,1000,30763.859081
1209.435448,1000,30768.771051
1277.806188,1000,30773.737657
941.987983,1000,30778.908817
1087.033201,1000,30783.973552
1017.270926,1000,30788.999817
1183.935229,1000,30793.830922
1115.81731,1000,30798.909029
1023.33365,1000,30802.770062
1057.272054,1000,30808.075917
895.676216,1000,30813.198958
1009.776866,1000,30818.567815
767.789888,1000,30823.624997
894.878352,1000,30827.003782
1099.341992,1000,30831.846931
849.652447,1000,30837.075536
1135.385756,1000,30841.906953
1172.89013,1000,30847.159623
1103.681441,1000,30851.810454
1035.246262,1000,30856.562919
1111.167727,1000,30861.366037
992.102654,1000,30866.202879
1119.975873,1000,30871.008889
1164.217448,1000,30876.049012
1287.569606,1000,30880.781429
1161.827889,1000,30885.50415
824.013645,1000,30890.21787
1015.360184,1000,30894.997119
1004.587935,1000,30899.531565
1026.463702,1000,30904.605693
1130.375425,1000,30909.265484
1270.690327,1000,30914.241233
992.888092,1000,30918.76769
985.25248,1000,30923.475941
1182.757027,1000,30928.45315
959.953719,1000,30933.35083
1000.265156,1000,30938.202951
1000.987789,1000,30943.21399
906.447929,1000,30947.443877
1057.268924,1000,30952.348514
939.112209,1000,30957.234909
1311.844784,1000,30961.711292
1040.664116,1000,30966.468915
1100.671166,1000,30971.193045
901.055962,1000,30976.138885
1034.795923,1000,30980.709996
1067.766472,1000,30985.586896
1049.135521,1000,30990.487752
1141.377623,1000,30995.528458
927.456249,1000,31000.166989
783.700653,1000,31005.226325
1066.699983,1000,31010.004987
869.324973,1000,31014.559019
1151.579133,1000,31019.308357
985.709448,1000,31024.212056
1143.971685,1000,31029.010842
1047.268553,1000,31033.76075
1113.603352,1000,31038.50694
757.755706,1000,31043.314894
960.259125,1000,31047.673354
891.472064,1000,31052.912345
824.281827,1000,31057.789676
940.065822,1000,31062.807188
1127.720667,1000,31067.290898
747.600549,1000,31072.218798
978.100318,1000,31075.436918
926.965326,1000,31081.007228
809.033298,1000,31086.066935
1005.323731,1000,31091.411141
1078.630859,1000,31096.466446
951.281945,1000,31101.453847
1093.659786,1000,31106.227103
976.939434,1000,31111.22932
717.601477,1000,31116.016111
897.53701,1000,31121.350976
988.401512,1000,31126.249252
1016.427816,1000,31131.326994
1079.1858,1000,31135.958209
772.363555,1000,31140.925509
963.198229,1000,31146.018759
1147.863557,1000,31151.215018
1131.330383,1000,31156.018819
938.527427,1000,31160.918952
894.991694,1000,31166.282809
